,word,index,frequency
2387,navy,2387,-9.222422873161248
2388,transport,2388,-9.222422873161248
2389,special,2389,-9.222422873161248
2390,dim,2390,-9.222422873161248
2391,chandelier,2391,-9.222422873161248
2392,unloading,2392,-9.222422873161248
2393,happily,2393,-9.222422873161248
2394,hoodie,2394,-9.222422873161248
2395,warm,2395,-9.222422873161248
2396,alarm,2396,-9.222422873161248
2397,falls,2397,-9.222422873161248
2398,hut,2398,-9.222422873161248
2399,third,2399,-9.222422873161248
2400,breaking,2400,-9.222422873161248
2401,mean,2401,-9.233004982491785
2402,company,2402,-9.233004982491785
2403,grouped,2403,-9.233004982491785
2404,walled,2404,-9.233004982491785
2405,rubber,2405,-9.233004982491785
2406,lifting,2406,-9.233004982491785
2407,blocks,2407,-9.233004982491785
2408,necktie,2408,-9.233004982491785
2409,playground,2409,-9.233004982491785
2410,windsurfing,2410,-9.233004982491785
2411,tuxedo,2411,-9.233004982491785
2412,bends,2412,-9.233004982491785
2413,yogurt,2413,-9.233004982491785
2414,garlic,2414,-9.243700271608533
2415,stripped,2415,-9.243700271608533
2416,buttons,2416,-9.243700271608533
2417,called,2417,-9.243700271608533
2418,interacting,2418,-9.243700271608533
2419,delta,2419,-9.243700271608533
2420,junk,2420,-9.243700271608533
2421,waterfall,2421,-9.243700271608533
2422,adjacent,2422,-9.243700271608533
2423,handles,2423,-9.243700271608533
2424,guests,2424,-9.243700271608533
2425,dozens,2425,-9.243700271608533
2426,afternoon,2426,-9.243700271608533
2427,ridding,2427,-9.243700271608533
2428,females,2428,-9.243700271608533
2429,whipped,2429,-9.243700271608533
2430,crackers,2430,-9.243700271608533
2431,furnishings,2431,-9.25451118771275
2432,york,2432,-9.25451118771275
2433,jeep,2433,-9.25451118771275
2434,hanger,2434,-9.25451118771275
2435,tram,2435,-9.25451118771275
2436,compact,2436,-9.25451118771275
2437,plenty,2437,-9.25451118771275
2438,aged,2438,-9.25451118771275
2439,pitchers,2439,-9.25451118771275
2440,crouched,2440,-9.25451118771275
2441,forested,2441,-9.25451118771275
2442,halves,2442,-9.25451118771275
2443,letters,2443,-9.26544025824494
2444,trim,2444,-9.26544025824494
2445,perches,2445,-9.26544025824494
2446,windshield,2446,-9.26544025824494
2447,theme,2447,-9.26544025824494
2448,provide,2448,-9.26544025824494
2449,stripe,2449,-9.26544025824494
2450,gliding,2450,-9.26544025824494
2451,leave,2451,-9.26544025824494
2452,feathers,2452,-9.26544025824494
2453,wrap,2453,-9.26544025824494
2454,treat,2454,-9.26544025824494
2455,unripe,2455,-9.26544025824494
2456,shaggy,2456,-9.26544025824494
2457,dolls,2457,-9.26544025824494
2458,parasailing,2458,-9.26544025824494
2459,sausages,2459,-9.26544025824494
2460,toiletries,2460,-9.276490094431525
2461,directing,2461,-9.276490094431525
2462,watched,2462,-9.276490094431525
2463,pottery,2463,-9.276490094431525
2464,dinning,2464,-9.276490094431525
2465,roast,2465,-9.276490094431525
2466,form,2466,-9.276490094431525
2467,aluminum,2467,-9.276490094431525
2468,harness,2468,-9.276490094431525
2469,blocking,2469,-9.276490094431525
2470,firetruck,2470,-9.276490094431525
2471,grasses,2471,-9.276490094431525
2472,strings,2472,-9.276490094431525
2473,poised,2473,-9.276490094431525
2474,flatbed,2474,-9.276490094431525
2475,call,2475,-9.276490094431525
2476,coleslaw,2476,-9.276490094431525
2477,stained,2477,-9.28766339502965
2478,pillar,2478,-9.28766339502965
2479,german,2479,-9.28766339502965
2480,cycles,2480,-9.28766339502965
2481,bricks,2481,-9.28766339502965
2482,powered,2482,-9.28766339502965
2483,followed,2483,-9.28766339502965
2484,swans,2484,-9.28766339502965
2485,mural,2485,-9.28766339502965
2486,money,2486,-9.28766339502965
2487,setup,2487,-9.298962950283583
2488,poking,2488,-9.298962950283583
2489,mixing,2489,-9.298962950283583
2490,members,2490,-9.298962950283583
2491,scale,2491,-9.298962950283583
2492,lead,2492,-9.298962950283583
2493,driven,2493,-9.298962950283583
2494,quickly,2494,-9.298962950283583
2495,free,2495,-9.298962950283583
2496,inflatable,2496,-9.298962950283583
2497,pointed,2497,-9.298962950283583
2498,pets,2498,-9.298962950283583
2499,skates,2499,-9.298962950283583
2500,peas,2500,-9.298962950283583
2501,oil,2501,-9.298962950283583
2502,diving,2502,-9.298962950283583
2503,excited,2503,-9.298962950283583
2504,wandering,2504,-9.298962950283583
2505,donkey,2505,-9.298962950283583
2506,private,2506,-9.310391646107206
2507,holes,2507,-9.310391646107206
2508,bidet,2508,-9.310391646107206
2509,peeling,2509,-9.310391646107206
2510,bedding,2510,-9.310391646107206
2511,st.,2511,-9.310391646107206
2512,o,2512,-9.310391646107206
2513,antelope,2513,-9.310391646107206
2514,frisbe,2514,-9.310391646107206
2515,ottoman,2515,-9.310391646107206
2516,repair,2516,-9.321952468508282
2517,stocked,2517,-9.321952468508282
2518,cops,2518,-9.321952468508282
2519,sewing,2519,-9.321952468508282
2520,location,2520,-9.321952468508282
2521,mid-air,2521,-9.321952468508282
2522,heels,2522,-9.321952468508282
2523,comfortable,2523,-9.321952468508282
2524,holiday,2524,-9.321952468508282
2525,news,2525,-9.321952468508282
2526,zone,2526,-9.321952468508282
2527,measuring,2527,-9.321952468508282
2528,swan,2528,-9.321952468508282
2529,rabbit,2529,-9.321952468508282
2530,hilly,2530,-9.321952468508282
2531,snow-covered,2531,-9.321952468508282
2532,coats,2532,-9.321952468508282
2533,vast,2533,-9.321952468508282
2534,anchored,2534,-9.321952468508282
2535,teen,2535,-9.321952468508282
2536,slides,2536,-9.321952468508282
2537,real,2537,-9.333648508271473
2538,panel,2538,-9.333648508271473
2539,plan,2539,-9.333648508271473
2540,distant,2540,-9.333648508271473
2541,cards,2541,-9.333648508271473
2542,pipes,2542,-9.333648508271473
2543,possibly,2543,-9.333648508271473
2544,slab,2544,-9.333648508271473
2545,cyclist,2545,-9.333648508271473
2546,check,2546,-9.333648508271473
2547,page,2547,-9.333648508271473
2548,heavily,2548,-9.333648508271473
2549,plugged,2549,-9.333648508271473
2550,vandalized,2550,-9.333648508271473
2551,gun,2551,-9.333648508271473
2552,relish,2552,-9.333648508271473
2553,cabbage,2553,-9.333648508271473
2554,outstretched,2554,-9.333648508271473
2555,ramps,2555,-9.333648508271473
2556,grizzly,2556,-9.333648508271473
2557,airline,2557,-9.345482965918476
2558,text,2558,-9.345482965918476
2559,backwards,2559,-9.345482965918476
2560,t.v,2560,-9.345482965918476
2561,times,2561,-9.345482965918476
2562,situated,2562,-9.345482965918476
2563,character,2563,-9.345482965918476
2564,trip,2564,-9.345482965918476
2565,unable,2565,-9.345482965918476
2566,chopping,2566,-9.345482965918476
2567,bites,2567,-9.345482965918476
2568,interactive,2568,-9.345482965918476
2569,mopeds,2569,-9.357459156965191
2570,asparagus,2570,-9.357459156965191
2571,washington,2571,-9.357459156965191
2572,compartment,2572,-9.357459156965191
2573,speaker,2573,-9.357459156965191
2574,capped,2574,-9.357459156965191
2575,route,2575,-9.357459156965191
2576,travelers,2576,-9.357459156965191
2577,raising,2577,-9.357459156965191
2578,knitted,2578,-9.357459156965191
2579,sleek,2579,-9.357459156965191
2580,numerals,2580,-9.357459156965191
2581,bullet,2581,-9.357459156965191
2582,club,2582,-9.357459156965191
2583,carrier,2583,-9.357459156965191
2584,steering,2584,-9.357459156965191
2585,stew,2585,-9.357459156965191
2586,barefoot,2586,-9.357459156965191
2587,thats,2587,-9.357459156965191
2588,sculptures,2588,-9.357459156965191
2589,crest,2589,-9.357459156965191
2590,gym,2590,-9.357459156965191
2591,cucumbers,2591,-9.369580517497537
2592,flowered,2592,-9.369580517497537
2593,could,2593,-9.369580517497537
2594,bend,2594,-9.369580517497537
2595,cooler,2595,-9.369580517497537
2596,share,2596,-9.369580517497537
2597,socks,2597,-9.369580517497537
2598,robe,2598,-9.369580517497537
2599,portable,2599,-9.369580517497537
2600,dashboard,2600,-9.369580517497537
2601,crouches,2601,-9.369580517497537
2602,threw,2602,-9.369580517497537
2603,corral,2603,-9.369580517497537
2604,wheeled,2604,-9.369580517497537
2605,helps,2605,-9.369580517497537
2606,cyclists,2606,-9.369580517497537
2607,nearly,2607,-9.369580517497537
2608,folding,2608,-9.369580517497537
2609,cola,2609,-9.369580517497537
2610,creek,2610,-9.369580517497537
2611,herbs,2611,-9.369580517497537
2612,peace,2612,-9.369580517497537
2613,pay,2613,-9.381850610089352
2614,decked,2614,-9.381850610089352
2615,accents,2615,-9.381850610089352
2616,carved,2616,-9.381850610089352
2617,saddle,2617,-9.381850610089352
2618,beyond,2618,-9.381850610089352
2619,ave,2619,-9.381850610089352
2620,layered,2620,-9.381850610089352
2621,king,2621,-9.381850610089352
2622,posters,2622,-9.381850610089352
2623,plated,2623,-9.381850610089352
2624,&,2624,-9.381850610089352
2625,perform,2625,-9.381850610089352
2626,kneels,2626,-9.381850610089352
2627,lego,2627,-9.381850610089352
2628,grassland,2628,-9.381850610089352
2629,stating,2629,-9.381850610089352
2630,information,2630,-9.381850610089352
2631,smelling,2631,-9.381850610089352
2632,ipod,2632,-9.381850610089352
2633,motorbikes,2633,-9.394273130087909
2634,iphone,2634,-9.394273130087909
2635,materials,2635,-9.394273130087909
2636,roads,2636,-9.394273130087909
2637,takeoff,2637,-9.394273130087909
2638,airfield,2638,-9.394273130087909
2639,rim,2639,-9.394273130087909
2640,shake,2640,-9.394273130087909
2641,tending,2641,-9.394273130087909
2642,clown,2642,-9.394273130087909
2643,sweatshirt,2643,-9.394273130087909
2644,smiley,2644,-9.394273130087909
2645,midst,2645,-9.394273130087909
2646,wallpaper,2646,-9.394273130087909
2647,melted,2647,-9.394273130087909
2648,kayak,2648,-9.394273130087909
2649,slowly,2649,-9.394273130087909
2650,t,2650,-9.394273130087909
2651,those,2651,-9.394273130087909
2652,faced,2652,-9.394273130087909
2653,smartphone,2653,-9.394273130087909
2654,shaded,2654,-9.394273130087909
2655,shed,2655,-9.394273130087909
2656,exit,2656,-9.394273130087909
2657,caution,2657,-9.394273130087909
2658,cages,2658,-9.394273130087909
2659,leaps,2659,-9.394273130087909
2660,biplane,2660,-9.406851912294767
2661,liquor,2661,-9.406851912294767
2662,briefcase,2662,-9.406851912294767
2663,sparse,2663,-9.406851912294767
2664,bbq,2664,-9.406851912294767
2665,handbag,2665,-9.406851912294767
2666,instruments,2666,-9.406851912294767
2667,champagne,2667,-9.406851912294767
2668,meals,2668,-9.406851912294767
2669,squash,2669,-9.406851912294767
2670,m,2670,-9.406851912294767
2671,keep,2671,-9.406851912294767
2672,skatepark,2672,-9.406851912294767
2673,filling,2673,-9.419590938072197
2674,prop,2674,-9.419590938072197
2675,studio,2675,-9.419590938072197
2676,celebration,2676,-9.419590938072197
2677,mess,2677,-9.419590938072197
2678,rams,2678,-9.419590938072197
2679,pushed,2679,-9.419590938072197
2680,portion,2680,-9.419590938072197
2681,price,2681,-9.419590938072197
2682,mixer,2682,-9.419590938072197
2683,mantle,2683,-9.419590938072197
2684,soaring,2684,-9.419590938072197
2685,though,2685,-9.419590938072197
2686,training,2686,-9.419590938072197
2687,ten,2687,-9.419590938072197
2688,powder,2688,-9.419590938072197
2689,soaked,2689,-9.419590938072197
2690,college,2690,-9.419590938072197
2691,incoming,2691,-9.419590938072197
2692,caged,2692,-9.419590938072197
2693,canoes,2693,-9.419590938072197
2694,rodeo,2694,-9.419590938072197
2695,waffles,2695,-9.419590938072197
2696,huddled,2696,-9.432494342908106
2697,tucked,2697,-9.432494342908106
2698,landed,2698,-9.432494342908106
2699,finished,2699,-9.432494342908106
2700,material,2700,-9.432494342908106
2701,rolled,2701,-9.432494342908106
2702,medical,2702,-9.432494342908106
2703,colorfully,2703,-9.432494342908106
2704,casserole,2704,-9.432494342908106
2705,cheesecake,2705,-9.432494342908106
2706,stems,2706,-9.432494342908106
2707,completely,2707,-9.432494342908106
2708,slow,2708,-9.432494342908106
2709,convention,2709,-9.432494342908106
2710,comfortably,2710,-9.432494342908106
2711,mugs,2711,-9.432494342908106
2712,lonely,2712,-9.432494342908106
2713,pit,2713,-9.432494342908106
2714,pirate,2714,-9.432494342908106
2715,best,2715,-9.432494342908106
2716,athlete,2716,-9.432494342908106
2717,polo,2717,-9.432494342908106
2718,dad,2718,-9.432494342908106
2719,dugout,2719,-9.432494342908106
2720,outfield,2720,-9.432494342908106
2721,basil,2721,-9.432494342908106
2722,scratching,2722,-9.445566424475459
2723,wax,2723,-9.445566424475459
2724,protective,2724,-9.445566424475459
2725,touches,2725,-9.445566424475459
2726,emergency,2726,-9.445566424475459
2727,surprised,2727,-9.445566424475459
2728,perch,2728,-9.445566424475459
2729,nothing,2729,-9.445566424475459
2730,cords,2730,-9.445566424475459
2731,volleyball,2731,-9.445566424475459
2732,labeled,2732,-9.445566424475459
2733,arch,2733,-9.445566424475459
2734,strike,2734,-9.445566424475459
2735,dresses,2735,-9.445566424475459
2736,cross-country,2736,-9.445566424475459
2737,mac,2737,-9.45881165122548
2738,machines,2738,-9.45881165122548
2739,fields,2739,-9.45881165122548
2740,streetlight,2740,-9.45881165122548
2741,mustache,2741,-9.45881165122548
2742,spaghetti,2742,-9.45881165122548
2743,parasol,2743,-9.45881165122548
2744,rise,2744,-9.45881165122548
2745,barrels,2745,-9.45881165122548
2746,curious,2746,-9.45881165122548
2747,limit,2747,-9.45881165122548
2748,hydrants,2748,-9.45881165122548
2749,cord,2749,-9.45881165122548
2750,veggie,2750,-9.45881165122548
2751,mountainside,2751,-9.47223467155762
2752,presentation,2752,-9.47223467155762
2753,beginning,2753,-9.47223467155762
2754,summer,2754,-9.47223467155762
2755,installed,2755,-9.47223467155762
2756,areas,2756,-9.47223467155762
2757,camping,2757,-9.47223467155762
2758,state,2758,-9.47223467155762
2759,sauces,2759,-9.47223467155762
2760,brocolli,2760,-9.47223467155762
2761,tulips,2761,-9.47223467155762
2762,lab,2762,-9.47223467155762
2763,singing,2763,-9.47223467155762
2764,chains,2764,-9.47223467155762
2765,nighttime,2765,-9.485840323613399
2766,canadian,2766,-9.485840323613399
2767,crew,2767,-9.485840323613399
2768,even,2768,-9.485840323613399
2769,blueberries,2769,-9.485840323613399
2770,angry,2770,-9.485840323613399
2771,oncoming,2771,-9.485840323613399
2772,stretch,2772,-9.485840323613399
2773,taped,2773,-9.485840323613399
2774,tires,2774,-9.485840323613399
2775,presents,2775,-9.485840323613399
2776,directional,2776,-9.485840323613399
2777,buffalo,2777,-9.485840323613399
2778,clearly,2778,-9.485840323613399
2779,opposing,2779,-9.485840323613399
2780,sled,2780,-9.485840323613399
2781,ultimate,2781,-9.485840323613399
2782,cabinetry,2782,-9.499633645745734
2783,combination,2783,-9.499633645745734
2784,shelving,2784,-9.499633645745734
2785,gazing,2785,-9.499633645745734
2786,cloudless,2786,-9.499633645745734
2787,featured,2787,-9.499633645745734
2788,need,2788,-9.499633645745734
2789,extremely,2789,-9.499633645745734
2790,dragon,2790,-9.499633645745734
2791,amid,2791,-9.499633645745734
2792,begins,2792,-9.499633645745734
2793,file,2793,-9.499633645745734
2794,somebody,2794,-9.499633645745734
2795,policemen,2795,-9.499633645745734
2796,nine,2796,-9.499633645745734
2797,picked,2797,-9.499633645745734
2798,bleachers,2798,-9.499633645745734
2799,cable,2799,-9.513619887720473
2800,quite,2800,-9.513619887720473
2801,choppy,2801,-9.513619887720473
2802,characters,2802,-9.513619887720473
2803,stare,2803,-9.513619887720473
2804,relaxes,2804,-9.513619887720473
2805,bundle,2805,-9.513619887720473
2806,siamese,2806,-9.513619887720473
2807,parents,2807,-9.513619887720473
2808,artificial,2808,-9.513619887720473
2809,sporting,2809,-9.513619887720473
2810,enjoys,2810,-9.527804522712431
2811,damaged,2811,-9.527804522712431
2812,trainer,2812,-9.527804522712431
2813,styled,2813,-9.527804522712431
2814,oval,2814,-9.527804522712431
2815,lifts,2815,-9.527804522712431
2816,tiered,2816,-9.527804522712431
2817,tethered,2817,-9.527804522712431
2818,regular,2818,-9.527804522712431
2819,greeting,2819,-9.527804522712431
2820,tortilla,2820,-9.527804522712431
2821,parallel,2821,-9.527804522712431
2822,queen,2822,-9.527804522712431
2823,jockeys,2823,-9.527804522712431
2824,saucer,2824,-9.527804522712431
2825,darkened,2825,-9.527804522712431
2826,musical,2826,-9.527804522712431
2827,yarn,2827,-9.527804522712431
2828,arriving,2828,-9.527804522712431
2829,varieties,2829,-9.527804522712431
2830,everyone,2830,-9.527804522712431
2831,stirring,2831,-9.542193260164531
2832,exposed,2832,-9.542193260164531
2833,carpeted,2833,-9.542193260164531
2834,historic,2834,-9.542193260164531
2835,ends,2835,-9.542193260164531
2836,motorized,2836,-9.542193260164531
2837,sanding,2837,-9.542193260164531
2838,yet,2838,-9.542193260164531
2839,icy,2839,-9.542193260164531
2840,may,2840,-9.542193260164531
2841,surround,2841,-9.542193260164531
2842,sold,2842,-9.542193260164531
2843,curly,2843,-9.542193260164531
2844,follows,2844,-9.542193260164531
2845,glides,2845,-9.542193260164531
2846,telling,2846,-9.542193260164531
2847,penguin,2847,-9.542193260164531
2848,napkins,2848,-9.542193260164531
2849,deserts,2849,-9.542193260164531
2850,preparation,2850,-9.556792059585684
2851,bins,2851,-9.556792059585684
2852,somewhat,2852,-9.556792059585684
2853,breast,2853,-9.556792059585684
2854,tarp,2854,-9.556792059585684
2855,states,2855,-9.556792059585684
2856,filed,2856,-9.556792059585684
2857,grand,2857,-9.556792059585684
2858,storefront,2858,-9.556792059585684
2859,curvy,2859,-9.556792059585684
2860,makeup,2860,-9.556792059585684
2861,carnival,2861,-9.556792059585684
2862,camper,2862,-9.556792059585684
2863,skiiers,2863,-9.556792059585684
2864,competitive,2864,-9.556792059585684
2865,parent,2865,-9.556792059585684
2866,honey,2866,-9.556792059585684
2867,relax,2867,-9.556792059585684
2868,barbecue,2868,-9.556792059585684
2869,give,2869,-9.556792059585684
2870,sword,2870,-9.556792059585684
2871,steamed,2871,-9.556792059585684
2872,kicks,2872,-9.556792059585684
2873,flowing,2873,-9.571607145370823
2874,rounding,2874,-9.571607145370823
2875,countertops,2875,-9.571607145370823
2876,everything,2876,-9.571607145370823
2877,taxis,2877,-9.571607145370823
2878,jam,2878,-9.571607145370823
2879,buckets,2879,-9.571607145370823
2880,airways,2880,-9.571607145370823
2881,draped,2881,-9.571607145370823
2882,projector,2882,-9.571607145370823
2883,microwaves,2883,-9.571607145370823
2884,finish,2884,-9.571607145370823
2885,businesses,2885,-9.571607145370823
2886,department,2886,-9.571607145370823
2887,pig,2887,-9.571607145370823
2888,shredded,2888,-9.571607145370823
2889,frames,2889,-9.571607145370823
2890,paddles,2890,-9.571607145370823
2891,sprouts,2891,-9.571607145370823
2892,overlooks,2892,-9.586645022735365
2893,exiting,2893,-9.586645022735365
2894,similar,2894,-9.586645022735365
2895,cozy,2895,-9.586645022735365
2896,morning,2896,-9.586645022735365
2897,tool,2897,-9.586645022735365
2898,propellers,2898,-9.586645022735365
2899,burning,2899,-9.586645022735365
2900,student,2900,-9.586645022735365
2901,architecture,2901,-9.586645022735365
2902,tide,2902,-9.586645022735365
2903,change,2903,-9.586645022735365
2904,vacant,2904,-9.586645022735365
2905,dust,2905,-9.586645022735365
2906,safari,2906,-9.586645022735365
2907,today,2907,-9.586645022735365
2908,kit,2908,-9.586645022735365
2909,wool,2909,-9.586645022735365
2910,referee,2910,-9.586645022735365
2911,deli,2911,-9.586645022735365
2912,jumped,2912,-9.586645022735365
2913,mote,2913,-9.586645022735365
2914,rather,2914,-9.601912494866152
2915,peers,2915,-9.601912494866152
2916,racer,2916,-9.601912494866152
2917,vests,2917,-9.601912494866152
2918,debris,2918,-9.601912494866152
2919,everywhere,2919,-9.601912494866152
2920,nestled,2920,-9.601912494866152
2921,nursing,2921,-9.601912494866152
2922,dorm,2922,-9.601912494866152
2923,lens,2923,-9.601912494866152
2924,mail,2924,-9.601912494866152
2925,sniffs,2925,-9.601912494866152
2926,bookshelves,2926,-9.601912494866152
2927,printed,2927,-9.601912494866152
2928,crashing,2928,-9.601912494866152
2929,president,2929,-9.601912494866152
2930,tug,2930,-9.601912494866152
2931,limes,2931,-9.601912494866152
2932,mexican,2932,-9.601912494866152
2933,hello,2933,-9.617416681402117
2934,easy,2934,-9.617416681402117
2935,rotten,2935,-9.617416681402117
2936,accident,2936,-9.617416681402117
2937,decorating,2937,-9.617416681402117
2938,bad,2938,-9.617416681402117
2939,early,2939,-9.617416681402117
2940,extends,2940,-9.617416681402117
2941,coin,2941,-9.617416681402117
2942,removed,2942,-9.617416681402117
2943,upper,2943,-9.617416681402117
2944,kiteboarding,2944,-9.617416681402117
2945,sells,2945,-9.617416681402117
2946,project,2946,-9.617416681402117
2947,moon,2947,-9.617416681402117
2948,mix,2948,-9.617416681402117
2949,lower,2949,-9.617416681402117
2950,sexy,2950,-9.617416681402117
2951,horn,2951,-9.617416681402117
2952,spices,2952,-9.617416681402117
2953,strong,2953,-9.617416681402117
2954,cameras,2954,-9.617416681402117
2955,balanced,2955,-9.617416681402117
2956,obama,2956,-9.617416681402117
2957,windy,2957,-9.617416681402117
2958,cucumber,2958,-9.617416681402117
2959,random,2959,-9.633165038370256
2960,liner,2960,-9.633165038370256
2961,noses,2961,-9.633165038370256
2962,italian,2962,-9.633165038370256
2963,turquoise,2963,-9.633165038370256
2964,flavored,2964,-9.633165038370256
2965,cafeteria,2965,-9.633165038370256
2966,automobile,2966,-9.633165038370256
2967,arched,2967,-9.633165038370256
2968,pours,2968,-9.633165038370256
2969,rising,2969,-9.633165038370256
2970,skills,2970,-9.633165038370256
2971,fill,2971,-9.633165038370256
2972,attention,2972,-9.633165038370256
2973,district,2973,-9.633165038370256
2974,cuddling,2974,-9.633165038370256
2975,winds,2975,-9.633165038370256
2976,underwear,2976,-9.633165038370256
2977,crown,2977,-9.633165038370256
2978,stem,2978,-9.633165038370256
2979,olive,2979,-9.633165038370256
2980,hummingbird,2980,-9.633165038370256
2981,grabs,2981,-9.633165038370256
2982,butterfly,2982,-9.633165038370256
2983,depicts,2983,-9.633165038370256
2984,warming,2984,-9.633165038370256
2985,avocado,2985,-9.633165038370256
2986,lovely,2986,-9.649165379716697
2987,crowds,2987,-9.649165379716697
2988,lounges,2988,-9.649165379716697
2989,kittens,2989,-9.649165379716697
2990,shaving,2990,-9.649165379716697
2991,strewn,2991,-9.649165379716697
2992,ambulance,2992,-9.649165379716697
2993,compete,2993,-9.649165379716697
2994,paste,2994,-9.649165379716697
2995,buying,2995,-9.649165379716697
2996,let,2996,-9.649165379716697
2997,know,2997,-9.649165379716697
2998,gated,2998,-9.649165379716697
2999,gazelle,2999,-9.649165379716697
3000,protest,3000,-9.649165379716697
3001,lion,3001,-9.649165379716697
3002,striking,3002,-9.649165379716697
3003,slaw,3003,-9.649165379716697
3004,marker,3004,-9.665425900588478
3005,mirrored,3005,-9.665425900588478
3006,present,3006,-9.665425900588478
3007,watermelon,3007,-9.665425900588478
3008,skyscrapers,3008,-9.665425900588478
3009,stars,3009,-9.665425900588478
3010,serious,3010,-9.665425900588478
3011,raspberries,3011,-9.665425900588478
3012,hundreds,3012,-9.665425900588478
3013,belongings,3013,-9.665425900588478
3014,cemetery,3014,-9.665425900588478
3015,speeds,3015,-9.665425900588478
3016,autumn,3016,-9.665425900588478
3017,faded,3017,-9.665425900588478
3018,pregnant,3018,-9.665425900588478
3019,kiss,3019,-9.665425900588478
3020,snuggling,3020,-9.665425900588478
3021,consists,3021,-9.665425900588478
3022,homes,3022,-9.665425900588478
3023,gentlemen,3023,-9.665425900588478
3024,blows,3024,-9.665425900588478
3025,embracing,3025,-9.665425900588478
3026,wireless,3026,-9.665425900588478
3027,smothered,3027,-9.665425900588478
3028,kiwi,3028,-9.665425900588478
3029,batters,3029,-9.665425900588478
3030,crafts,3030,-9.681955202539688
3031,dilapidated,3031,-9.681955202539688
3032,smoothie,3032,-9.681955202539688
3033,garnished,3033,-9.681955202539688
3034,carton,3034,-9.681955202539688
3035,pushes,3035,-9.681955202539688
3036,digging,3036,-9.681955202539688
3037,rises,3037,-9.681955202539688
3038,busted,3038,-9.681955202539688
3039,historical,3039,-9.681955202539688
3040,plaque,3040,-9.681955202539688
3041,must,3041,-9.681955202539688
3042,metropolitan,3042,-9.681955202539688
3043,shadows,3043,-9.681955202539688
3044,submerged,3044,-9.681955202539688
3045,5,3045,-9.681955202539688
3046,brand,3046,-9.681955202539688
3047,say,3047,-9.681955202539688
3048,milking,3048,-9.681955202539688
3049,dairy,3049,-9.681955202539688
3050,indicates,3050,-9.681955202539688
3051,stones,3051,-9.681955202539688
3052,mesh,3052,-9.681955202539688
3053,mama,3053,-9.681955202539688
3054,dance,3054,-9.681955202539688
3055,bagels,3055,-9.681955202539688
3056,wetsuits,3056,-9.681955202539688
3057,backhand,3057,-9.681955202539688
3058,paperwork,3058,-9.698762320856071
3059,bricked,3059,-9.698762320856071
3060,wallet,3060,-9.698762320856071
3061,facility,3061,-9.698762320856071
3062,passed,3062,-9.698762320856071
3063,belly,3063,-9.698762320856071
3064,burnt,3064,-9.698762320856071
3065,skyscraper,3065,-9.698762320856071
3066,stalk,3066,-9.698762320856071
3067,ridden,3067,-9.698762320856071
3068,me,3068,-9.698762320856071
3069,meet,3069,-9.698762320856071
3070,wrapping,3070,-9.698762320856071
3071,wines,3071,-9.698762320856071
3072,shady,3072,-9.71585675421537
3073,gone,3073,-9.71585675421537
3074,lifted,3074,-9.71585675421537
3075,custom,3075,-9.71585675421537
3076,vending,3076,-9.71585675421537
3077,border,3077,-9.71585675421537
3078,knocked,3078,-9.71585675421537
3079,spire,3079,-9.71585675421537
3080,daylight,3080,-9.71585675421537
3081,late,3081,-9.71585675421537
3082,admiring,3082,-9.71585675421537
3083,inspecting,3083,-9.71585675421537
3084,canada,3084,-9.71585675421537
3085,sepia,3085,-9.71585675421537
3086,security,3086,-9.71585675421537
3087,splashing,3087,-9.71585675421537
3088,hook,3088,-9.71585675421537
3089,frizbee,3089,-9.71585675421537
3090,garnish,3090,-9.71585675421537
3091,trailing,3091,-9.733248496927239
3092,wheeler,3092,-9.733248496927239
3093,decorate,3093,-9.733248496927239
3094,camouflage,3094,-9.733248496927239
3095,washroom,3095,-9.733248496927239
3096,job,3096,-9.733248496927239
3097,oak,3097,-9.733248496927239
3098,wok,3098,-9.733248496927239
3099,!,3099,-9.733248496927239
3100,raises,3100,-9.733248496927239
3101,visitors,3101,-9.733248496927239
3102,tangerines,3102,-9.733248496927239
3103,cracked,3103,-9.733248496927239
3104,rugs,3104,-9.733248496927239
3105,foam,3105,-9.733248496927239
3106,archway,3106,-9.733248496927239
3107,bottled,3107,-9.733248496927239
3108,twilight,3108,-9.733248496927239
3109,exotic,3109,-9.733248496927239
3110,patrons,3110,-9.733248496927239
3111,attending,3111,-9.733248496927239
3112,bells,3112,-9.733248496927239
3113,transporting,3113,-9.733248496927239
3114,holders,3114,-9.733248496927239
3115,amidst,3115,-9.733248496927239
3116,sunflowers,3116,-9.733248496927239
3117,savanna,3117,-9.733248496927239
3118,livestock,3118,-9.733248496927239
3119,mouths,3119,-9.733248496927239
3120,vendors,3120,-9.733248496927239
3121,guiding,3121,-9.733248496927239
3122,trey,3122,-9.733248496927239
3123,lite,3123,-9.733248496927239
3124,linens,3124,-9.733248496927239
3125,describe,3125,-9.733248496927239
3126,docks,3126,-9.733248496927239
3127,picks,3127,-9.733248496927239
3128,goose,3128,-9.733248496927239
3129,legged,3129,-9.733248496927239
3130,seeds,3130,-9.733248496927239
3131,ropes,3131,-9.733248496927239
3132,beers,3132,-9.733248496927239
3133,boxing,3133,-9.733248496927239
3134,waffle,3134,-9.733248496927239
3135,stored,3135,-9.75094807402664
3136,destination,3136,-9.75094807402664
3137,retro,3137,-9.75094807402664
3138,tabletop,3138,-9.75094807402664
3139,rooms,3139,-9.75094807402664
